gst_record_id,invoice_id,order_id,gst_type,return_period,gstin,taxable_value,igst,cgst,sgst,cess,total_tax,itc_eligible,itc_matched,filed_status
GST-0746-IN,INV-0746,ORD-746,INPUT,2025-03,29AAACR2288E1ZK,11.69,0,1.05,1.05,0,2.1,TRUE,TRUE,RECONCILED
GST-0747-OUT,INV-0747,ORD-747,OUTPUT,2025-03,29ABCDE0747F1Z5,754.62,0,67.92,67.91,0,135.83,FALSE,,FILED
GST-0747-IN,INV-0747,ORD-747,INPUT,2025-03,29AAACR2288E1ZK,16.92,0,1.52,1.53,0,3.05,TRUE,TRUE,RECONCILED
GST-0748-OUT,INV-0748,ORD-748,OUTPUT,2025-03,29ABCDE0748F1Z5,1672.88,0,150.56,150.56,0,301.12,FALSE,,FILED
GST-0748-IN,INV-0748,ORD-748,INPUT,2025-03,29AAACR2288E1ZK,7.9,0,0.71,0.71,0,1.42,TRUE,TRUE,RECONCILED
GST-0749-OUT,INV-0749,ORD-749,OUTPUT,2025-03,29ABCDE0749F1Z5,825.25,148.54,0,0,0,148.54,FALSE,,FILED
GST-0749-IN,INV-0749,ORD-749,INPUT,2025-03,29AAACR2288E1ZK,13.73,0,1.24,1.23,0,2.47,TRUE,TRUE,RECONCILED
GST-0750-OUT,INV-0750,ORD-750,OUTPUT,2025-03,29ABCDE0750F1Z5,364.81,0,32.84,32.83,0,65.67,FALSE,,FILED
GST-0750-IN,INV-0750,ORD-750,INPUT,2025-03,29AAACR2288E1ZK,8.61,0,0.78,0.77,0,1.55,TRUE,TRUE,RECONCILED
GST-0751-OUT,INV-0751,ORD-751,OUTPUT,2025-03,29ABCDE0751F1Z5,274.87,0,24.74,24.74,0,49.48,FALSE,,FILED
GST-0751-IN,INV-0751,ORD-751,INPUT,2025-03,29AAACR2288E1ZK,1.3,0,0.12,0.11,0,0.23,TRUE,TRUE,RECONCILED
GST-0752-OUT,INV-0752,ORD-752,OUTPUT,2025-03,29ABCDE0752F1Z5,260.94,0,23.48,23.49,0,46.97,FALSE,,FILED
GST-0752-IN,INV-0752,ORD-752,INPUT,2025-03,29AAACR2288E1ZK,12.0,0,1.08,1.08,0,2.16,TRUE,TRUE,RECONCILED
GST-0753-OUT,INV-0753,ORD-753,OUTPUT,2025-03,29ABCDE0753F1Z5,296.87,0,26.72,26.72,0,53.44,FALSE,,FILED
GST-0753-IN,INV-0753,ORD-753,INPUT,2025-03,29AAACR2288E1ZK,1.4,0,0.12,0.13,0,0.25,TRUE,TRUE,RECONCILED
GST-0754-OUT,INV-0754,ORD-754,OUTPUT,2025-03,29ABCDE0754F1Z5,1510.04,271.81,0,0,0,271.81,FALSE,,FILED
GST-0754-IN,INV-0754,ORD-754,INPUT,2025-03,29AAACR2288E1ZK,7.13,0,0.64,0.64,0,1.28,TRUE,TRUE,RECONCILED
GST-0755-OUT,INV-0755,ORD-755,OUTPUT,2025-03,29ABCDE0755F1Z5,994.64,0,89.52,89.52,0,179.04,FALSE,,FILED
GST-0755-IN,INV-0755,ORD-755,INPUT,2025-03,29AAACR2288E1ZK,23.47,0,2.11,2.11,0,4.22,TRUE,TRUE,RECONCILED
GST-0756-OUT,INV-0756,ORD-756,OUTPUT,2025-03,29ABCDE0756F1Z5,1166.72,0,105.0,105.01,0,210.01,FALSE,,FILED
GST-0756-IN,INV-0756,ORD-756,INPUT,2025-03,29AAACR2288E1ZK,12.0,0,1.08,1.08,0,2.16,TRUE,TRUE,RECONCILED
GST-0757-OUT,INV-0757,ORD-757,OUTPUT,2025-03,29ABCDE0757F1Z5,253.39,0,22.8,22.81,0,45.61,FALSE,,FILED
GST-0757-IN,INV-0757,ORD-757,INPUT,2025-03,29AAACR2288E1ZK,5.98,0,0.54,0.54,0,1.08,TRUE,TRUE,RECONCILED
GST-0758-OUT,INV-0758,ORD-758,OUTPUT,2025-03,29ABCDE0758F1Z5,6156.62,1108.19,0,0,0,1108.19,FALSE,,FILED
GST-0758-IN,INV-0758,ORD-758,INPUT,2025-03,29AAACR2288E1ZK,145.3,0,13.07,13.08,0,26.15,TRUE,TRUE,RECONCILED
GST-0759-OUT,INV-0759,ORD-759,OUTPUT,2025-03,29ABCDE0759F1Z5,870.42,0,78.34,78.34,0,156.68,FALSE,,FILED
GST-0759-IN,INV-0759,ORD-759,INPUT,2025-03,29AAACR2288E1ZK,4.11,0,0.37,0.37,0,0.74,TRUE,TRUE,RECONCILED
GST-0760-OUT,INV-0760,ORD-760,OUTPUT,2025-03,29ABCDE0760F1Z5,333.62,60.05,0,0,0,60.05,FALSE,,FILED
GST-0760-IN,INV-0760,ORD-760,INPUT,2025-03,29AAACR2288E1ZK,0.94,0,0.09,0.08,0,0.17,TRUE,TRUE,RECONCILED
GST-0761-OUT,INV-0761,ORD-761,OUTPUT,2025-03,29ABCDE0761F1Z5,468.08,0,42.13,42.13,0,84.26,FALSE,,FILED
GST-0761-IN,INV-0761,ORD-761,INPUT,2025-03,29AAACR2288E1ZK,10.49,0,0.94,0.95,0,1.89,TRUE,TRUE,RECONCILED
GST-0762-OUT,INV-0762,ORD-762,OUTPUT,2025-03,29ABCDE0762F1Z5,641.72,0,57.76,57.75,0,115.51,FALSE,,FILED
GST-0762-IN,INV-0762,ORD-762,INPUT,2025-03,29AAACR2288E1ZK,15.14,0,1.36,1.37,0,2.73,TRUE,TRUE,RECONCILED
GST-0763-OUT,INV-0763,ORD-763,OUTPUT,2025-03,29ABCDE0763F1Z5,6034.31,1086.18,0,0,0,1086.18,FALSE,,FILED
GST-0763-IN,INV-0763,ORD-763,INPUT,2025-03,29AAACR2288E1ZK,142.41,0,12.81,12.82,0,25.63,TRUE,TRUE,RECONCILED
GST-0764-OUT,INV-0764,ORD-764,OUTPUT,2025-03,29ABCDE0764F1Z5,439.91,0,39.59,39.59,0,79.18,FALSE,,FILED
GST-0764-IN,INV-0764,ORD-764,INPUT,2025-03,29AAACR2288E1ZK,12.2,0,1.1,1.1,0,2.2,TRUE,TRUE,RECONCILED
GST-0765-OUT,INV-0765,ORD-765,OUTPUT,2025-03,29ABCDE0765F1Z5,1046.75,188.42,0,0,0,188.42,FALSE,,FILED
GST-0765-IN,INV-0765,ORD-765,INPUT,2025-03,29AAACR2288E1ZK,24.7,0,2.23,2.22,0,4.45,TRUE,TRUE,RECONCILED
GST-0766-OUT,INV-0766,ORD-766,OUTPUT,2025-03,29ABCDE0766F1Z5,1172.04,0,105.48,105.49,0,210.97,FALSE,,FILED
GST-0766-IN,INV-0766,ORD-766,INPUT,2025-03,29AAACR2288E1ZK,27.66,0,2.49,2.49,0,4.98,TRUE,TRUE,RECONCILED
GST-0767-OUT,INV-0767,ORD-767,OUTPUT,2025-03,29ABCDE0767F1Z5,253.39,0,22.8,22.81,0,45.61,FALSE,,FILED
GST-0767-IN,INV-0767,ORD-767,INPUT,2025-03,29AAACR2288E1ZK,5.98,0,0.54,0.54,0,1.08,TRUE,TRUE,RECONCILED
GST-0768-OUT,INV-0768,ORD-768,OUTPUT,2025-03,29ABCDE0768F1Z5,2398.85,0,215.9,215.89,0,431.79,FALSE,,FILED
GST-0768-IN,INV-0768,ORD-768,INPUT,2025-03,29AAACR2288E1ZK,12.0,0,1.08,1.08,0,2.16,TRUE,TRUE,RECONCILED
GST-0769-OUT,INV-0769,ORD-769,OUTPUT,2025-03,29ABCDE0769F1Z5,253.39,0,22.8,22.81,0,45.61,FALSE,,FILED
GST-0769-IN,INV-0769,ORD-769,INPUT,2025-03,29AAACR2288E1ZK,5.68,0,0.51,0.51,0,1.02,TRUE,TRUE,RECONCILED
GST-0770-OUT,INV-0770,ORD-770,OUTPUT,2025-03,29ABCDE0770F1Z5,2802.92,0,252.26,252.27,0,504.53,FALSE,,FILED
GST-0770-IN,INV-0770,ORD-770,INPUT,2025-03,29AAACR2288E1ZK,62.84,0,5.66,5.65,0,11.31,TRUE,TRUE,RECONCILED
GST-0771-OUT,INV-0771,ORD-771,OUTPUT,2025-03,29ABCDE0771F1Z5,3071.89,552.94,0,0,0,552.94,FALSE,,FILED
GST-0771-IN,INV-0771,ORD-771,INPUT,2025-03,29AAACR2288E1ZK,14.5,0,1.3,1.31,0,2.61,TRUE,TRUE,RECONCILED
GST-0772-OUT,INV-0772,ORD-772,OUTPUT,2025-03,29ABCDE0772F1Z5,2730.39,491.47,0,0,0,491.47,FALSE,,FILED
GST-0772-IN,INV-0772,ORD-772,INPUT,2025-03,29AAACR2288E1ZK,61.22,0,5.51,5.51,0,11.02,TRUE,TRUE,RECONCILED
GST-0773-OUT,INV-0773,ORD-773,OUTPUT,2025-03,29ABCDE0773F1Z5,3152.39,0,283.71,283.72,0,567.43,FALSE,,FILED
GST-0773-IN,INV-0773,ORD-773,INPUT,2025-03,29AAACR2288E1ZK,74.4,0,6.7,6.69,0,13.39,TRUE,TRUE,RECONCILED
GST-0774-OUT,INV-0774,ORD-774,OUTPUT,2025-03,29ABCDE0774F1Z5,1168.22,210.28,0,0,0,210.28,FALSE,,FILED
GST-0774-IN,INV-0774,ORD-774,INPUT,2025-03,29AAACR2288E1ZK,3.31,0,0.3,0.3,0,0.6,TRUE,TRUE,RECONCILED
GST-0775-OUT,INV-0775,ORD-775,OUTPUT,2025-03,29ABCDE0775F1Z5,856.51,154.17,0,0,0,154.17,FALSE,,FILED
GST-0775-IN,INV-0775,ORD-775,INPUT,2025-03,29AAACR2288E1ZK,4.04,0,0.36,0.37,0,0.73,TRUE,TRUE,RECONCILED
GST-0776-OUT,INV-0776,ORD-776,OUTPUT,2025-03,29ABCDE0776F1Z5,368.05,0,33.12,33.13,0,66.25,FALSE,,FILED
GST-0776-IN,INV-0776,ORD-776,INPUT,2025-03,29AAACR2288E1ZK,1.74,0,0.15,0.16,0,0.31,TRUE,TRUE,RECONCILED
GST-0777-OUT,INV-0777,ORD-777,OUTPUT,2025-03,29ABCDE0777F1Z5,253.39,0,22.8,22.81,0,45.61,FALSE,,FILED
GST-0777-IN,INV-0777,ORD-777,INPUT,2025-03,29AAACR2288E1ZK,5.98,0,0.54,0.54,0,1.08,TRUE,TRUE,RECONCILED
GST-0778-OUT,INV-0778,ORD-778,OUTPUT,2025-03,29ABCDE0778F1Z5,3408.73,0,306.79,306.78,0,613.57,FALSE,,FILED
GST-0778-IN,INV-0778,ORD-778,INPUT,2025-03,29AAACR2288E1ZK,80.45,0,7.24,7.24,0,14.48,TRUE,TRUE,RECONCILED
GST-0779-OUT,INV-0779,ORD-779,OUTPUT,2025-03,29ABCDE0779F1Z5,520.31,93.66,0,0,0,93.66,FALSE,,FILED
GST-0779-IN,INV-0779,ORD-779,INPUT,2025-03,29AAACR2288E1ZK,11.67,0,1.05,1.05,0,2.1,TRUE,TRUE,RECONCILED
GST-0780-OUT,INV-0780,ORD-780,OUTPUT,2025-03,29ABCDE0780F1Z5,253.39,45.61,0,0,0,45.61,FALSE,,FILED
GST-0780-IN,INV-0780,ORD-780,INPUT,2025-03,29AAACR2288E1ZK,5.98,0,0.54,0.54,0,1.08,TRUE,TRUE,RECONCILED
GST-0781-OUT,INV-0781,ORD-781,OUTPUT,2025-03,29ABCDE0781F1Z5,997.63,179.57,0,0,0,179.57,FALSE,,FILED
GST-0781-IN,INV-0781,ORD-781,INPUT,2025-03,29AAACR2288E1ZK,4.71,0,0.42,0.43,0,0.85,TRUE,TRUE,RECONCILED
GST-0782-OUT,INV-0782,ORD-782,OUTPUT,2025-03,29ABCDE0782F1Z5,345.99,0,31.14,31.14,0,62.28,FALSE,,FILED
GST-0782-IN,INV-0782,ORD-782,INPUT,2025-03,29AAACR2288E1ZK,7.76,0,0.7,0.7,0,1.4,TRUE,TRUE,RECONCILED
GST-0783-OUT,INV-0783,ORD-783,OUTPUT,2025-03,29ABCDE0783F1Z5,1008.48,0,90.77,90.76,0,181.53,FALSE,,FILED
GST-0783-IN,INV-0783,ORD-783,INPUT,2025-03,29AAACR2288E1ZK,2.86,0,0.26,0.25,0,0.51,TRUE,TRUE,RECONCILED
GST-0784-OUT,INV-0784,ORD-784,OUTPUT,2025-03,29ABCDE0784F1Z5,1859.22,0,167.33,167.33,0,334.66,FALSE,,FILED
GST-0784-IN,INV-0784,ORD-784,INPUT,2025-03,29AAACR2288E1ZK,43.88,0,3.95,3.95,0,7.9,TRUE,TRUE,RECONCILED
GST-0785-OUT,INV-0785,ORD-785,OUTPUT,2025-03,29ABCDE0785F1Z5,253.39,0,22.8,22.81,0,45.61,FALSE,,FILED
GST-0785-IN,INV-0785,ORD-785,INPUT,2025-03,29AAACR2288E1ZK,1.2,0,0.11,0.11,0,0.22,TRUE,TRUE,RECONCILED
GST-0786-OUT,INV-0786,ORD-786,OUTPUT,2025-03,29ABCDE0786F1Z5,253.39,45.61,0,0,0,45.61,FALSE,,FILED
GST-0786-IN,INV-0786,ORD-786,INPUT,2025-03,29AAACR2288E1ZK,1.2,0,0.11,0.11,0,0.22,TRUE,TRUE,RECONCILED
GST-0787-OUT,INV-0787,ORD-787,OUTPUT,2025-03,29ABCDE0787F1Z5,1402.61,0,126.23,126.24,0,252.47,FALSE,,FILED
GST-0787-IN,INV-0787,ORD-787,INPUT,2025-03,29AAACR2288E1ZK,31.45,0,2.83,2.83,0,5.66,TRUE,TRUE,RECONCILED
GST-0788-OUT,INV-0788,ORD-788,OUTPUT,2025-03,29ABCDE0788F1Z5,1642.02,0,147.78,147.78,0,295.56,FALSE,,FILED
GST-0788-IN,INV-0788,ORD-788,INPUT,2025-03,29AAACR2288E1ZK,38.75,0,3.48,3.49,0,6.97,TRUE,TRUE,RECONCILED
GST-0789-OUT,INV-0789,ORD-789,OUTPUT,2025-03,29ABCDE0789F1Z5,6209.94,0,558.89,558.9,0,1117.79,FALSE,,FILED
GST-0789-IN,INV-0789,ORD-789,INPUT,2025-03,29AAACR2288E1ZK,146.55,0,13.19,13.19,0,26.38,TRUE,TRUE,RECONCILED
GST-0790-OUT,INV-0790,ORD-790,OUTPUT,2025-03,29ABCDE0790F1Z5,1213.88,218.5,0,0,0,218.5,FALSE,,FILED
GST-0790-IN,INV-0790,ORD-790,INPUT,2025-03,29AAACR2288E1ZK,5.73,0,0.52,0.51,0,1.03,TRUE,TRUE,RECONCILED
GST-0791-OUT,INV-0791,ORD-791,OUTPUT,2025-03,29ABCDE0791F1Z5,1416.28,0,127.47,127.46,0,254.93,FALSE,,FILED
GST-0791-IN,INV-0791,ORD-791,INPUT,2025-03,29AAACR2288E1ZK,12.0,0,1.08,1.08,0,2.16,TRUE,TRUE,RECONCILED
GST-0792-OUT,INV-0792,ORD-792,OUTPUT,2025-03,29ABCDE0792F1Z5,5149.18,0,463.43,463.42,0,926.85,FALSE,,FILED
GST-0792-IN,INV-0792,ORD-792,INPUT,2025-03,29AAACR2288E1ZK,121.52,0,10.94,10.93,0,21.87,TRUE,TRUE,RECONCILED
GST-0793-OUT,INV-0793,ORD-793,OUTPUT,2025-03,29ABCDE0793F1Z5,253.39,0,22.8,22.81,0,45.61,FALSE,,FILED
GST-0793-IN,INV-0793,ORD-793,INPUT,2025-03,29AAACR2288E1ZK,5.98,0,0.54,0.54,0,1.08,TRUE,TRUE,RECONCILED
GST-0794-OUT,INV-0794,ORD-794,OUTPUT,2025-03,29ABCDE0794F1Z5,2996.02,539.28,0,0,0,539.28,FALSE,,FILED
GST-0794-IN,INV-0794,ORD-794,INPUT,2025-03,29AAACR2288E1ZK,14.14,0,1.27,1.28,0,2.55,TRUE,TRUE,RECONCILED
GST-0795-OUT,INV-0795,ORD-795,OUTPUT,2025-03,29ABCDE0795F1Z5,920.44,165.68,0,0,0,165.68,FALSE,,FILED
GST-0795-IN,INV-0795,ORD-795,INPUT,2025-03,29AAACR2288E1ZK,21.72,0,1.96,1.95,0,3.91,TRUE,TRUE,RECONCILED
GST-0796-OUT,INV-0796,ORD-796,OUTPUT,2025-03,29ABCDE0796F1Z5,1577.2,0,141.95,141.95,0,283.9,FALSE,,FILED
GST-0796-IN,INV-0796,ORD-796,INPUT,2025-03,29AAACR2288E1ZK,37.22,0,3.35,3.35,0,6.7,TRUE,TRUE,RECONCILED
GST-0797-OUT,INV-0797,ORD-797,OUTPUT,2025-03,29ABCDE0797F1Z5,337.53,60.76,0,0,0,60.76,FALSE,,FILED
GST-0797-IN,INV-0797,ORD-797,INPUT,2025-03,29AAACR2288E1ZK,1.59,0,0.14,0.15,0,0.29,TRUE,TRUE,RECONCILED
GST-0798-OUT,INV-0798,ORD-798,OUTPUT,2025-03,29ABCDE0798F1Z5,488.58,87.94,0,0,0,87.94,FALSE,,FILED
GST-0798-IN,INV-0798,ORD-798,INPUT,2025-03,29AAACR2288E1ZK,12.0,0,1.08,1.08,0,2.16,TRUE,TRUE,RECONCILED
GST-0799-OUT,INV-0799,ORD-799,OUTPUT,2025-03,29ABCDE0799F1Z5,5970.45,0,537.34,537.34,0,1074.68,FALSE,,FILED
GST-0799-IN,INV-0799,ORD-799,INPUT,2025-03,29AAACR2288E1ZK,140.9,0,12.68,12.68,0,25.36,TRUE,TRUE,RECONCILED
GST-0800-OUT,INV-0800,ORD-800,OUTPUT,2025-03,29ABCDE0800F1Z5,777.06,139.87,0,0,0,139.87,FALSE,,FILED
GST-0800-IN,INV-0800,ORD-800,INPUT,2025-03,29AAACR2288E1ZK,18.34,0,1.65,1.65,0,3.3,TRUE,TRUE,RECONCILED
GST-0801-OUT,INV-0801,ORD-801,OUTPUT,2025-03,29ABCDE0801F1Z5,2162.87,389.32,0,0,0,389.32,FALSE,,FILED
GST-0801-IN,INV-0801,ORD-801,INPUT,2025-03,29AAACR2288E1ZK,10.21,0,0.92,0.92,0,1.84,TRUE,TRUE,RECONCILED
GST-0802-OUT,INV-0802,ORD-802,OUTPUT,2025-03,29ABCDE0802F1Z5,7431.4,0,668.83,668.82,0,1337.65,FALSE,,FILED
GST-0802-IN,INV-0802,ORD-802,INPUT,2025-03,29AAACR2288E1ZK,35.08,0,3.15,3.16,0,6.31,TRUE,TRUE,RECONCILED
GST-0803-OUT,INV-0803,ORD-803,OUTPUT,2025-03,29ABCDE0803F1Z5,10155.53,0,914.0,913.99,0,1827.99,FALSE,,FILED
GST-0803-IN,INV-0803,ORD-803,INPUT,2025-03,29AAACR2288E1ZK,239.67,0,21.57,21.57,0,43.14,TRUE,TRUE,RECONCILED
GST-0804-OUT,INV-0804,ORD-804,OUTPUT,2025-03,29ABCDE0804F1Z5,551.57,0,49.64,49.64,0,99.28,FALSE,,FILED
GST-0804-IN,INV-0804,ORD-804,INPUT,2025-03,29AAACR2288E1ZK,13.02,0,1.17,1.17,0,2.34,TRUE,TRUE,RECONCILED
GST-0805-OUT,INV-0805,ORD-805,OUTPUT,2025-03,29ABCDE0805F1Z5,848.13,152.66,0,0,0,152.66,FALSE,,FILED
GST-0805-IN,INV-0805,ORD-805,INPUT,2025-03,29AAACR2288E1ZK,4.0,0,0.36,0.36,0,0.72,TRUE,TRUE,RECONCILED
GST-0806-OUT,INV-0806,ORD-806,OUTPUT,2025-03,29ABCDE0806F1Z5,2172.8,0,195.55,195.55,0,391.1,FALSE,,FILED
GST-0806-IN,INV-0806,ORD-806,INPUT,2025-03,29AAACR2288E1ZK,51.28,0,4.62,4.61,0,9.23,TRUE,TRUE,RECONCILED
GST-0807-OUT,INV-0807,ORD-807,OUTPUT,2025-03,29ABCDE0807F1Z5,1402.97,0,126.27,126.27,0,252.54,FALSE,,FILED
GST-0807-IN,INV-0807,ORD-807,INPUT,2025-03,29AAACR2288E1ZK,33.11,0,2.98,2.98,0,5.96,TRUE,TRUE,RECONCILED
GST-0808-OUT,INV-0808,ORD-808,OUTPUT,2025-03,29ABCDE0808F1Z5,253.39,45.61,0,0,0,45.61,FALSE,,FILED
GST-0808-IN,INV-0808,ORD-808,INPUT,2025-03,29AAACR2288E1ZK,1.2,0,0.11,0.11,0,0.22,TRUE,TRUE,RECONCILED
GST-0809-OUT,INV-0809,ORD-809,OUTPUT,2025-03,29ABCDE0809F1Z5,682.92,0,61.46,61.46,0,122.92,FALSE,,FILED
GST-0809-IN,INV-0809,ORD-809,INPUT,2025-03,29AAACR2288E1ZK,16.12,0,1.45,1.45,0,2.9,TRUE,TRUE,RECONCILED
GST-0810-OUT,INV-0810,ORD-810,OUTPUT,2025-03,29ABCDE0810F1Z5,4322.08,777.98,0,0,0,777.98,FALSE,,FILED
GST-0810-IN,INV-0810,ORD-810,INPUT,2025-03,29AAACR2288E1ZK,12.0,0,1.08,1.08,0,2.16,TRUE,TRUE,RECONCILED
GST-0811-OUT,INV-0811,ORD-811,OUTPUT,2025-03,29ABCDE0811F1Z5,253.39,45.61,0,0,0,45.61,FALSE,,FILED
GST-0811-IN,INV-0811,ORD-811,INPUT,2025-03,29AAACR2288E1ZK,12.0,0,1.08,1.08,0,2.16,TRUE,TRUE,RECONCILED
GST-0812-OUT,INV-0812,ORD-812,OUTPUT,2025-03,29ABCDE0812F1Z5,462.03,83.17,0,0,0,83.17,FALSE,,FILED
GST-0812-IN,INV-0812,ORD-812,INPUT,2025-03,29AAACR2288E1ZK,12.0,0,1.08,1.08,0,2.16,TRUE,TRUE,RECONCILED
GST-0813-OUT,INV-0813,ORD-813,OUTPUT,2025-03,29ABCDE0813F1Z5,330.53,0,29.75,29.75,0,59.5,FALSE,,FILED
GST-0813-IN,INV-0813,ORD-813,INPUT,2025-03,29AAACR2288E1ZK,7.8,0,0.7,0.7,0,1.4,TRUE,TRUE,RECONCILED
GST-0814-OUT,INV-0814,ORD-814,OUTPUT,2025-03,29ABCDE0814F1Z5,4015.2,0,361.37,361.37,0,722.74,FALSE,,FILED
GST-0814-IN,INV-0814,ORD-814,INPUT,2025-03,29AAACR2288E1ZK,12.0,0,1.08,1.08,0,2.16,TRUE,TRUE,RECONCILED
GST-0815-OUT,INV-0815,ORD-815,OUTPUT,2025-03,29ABCDE0815F1Z5,852.47,153.45,0,0,0,153.45,FALSE,,FILED
GST-0815-IN,INV-0815,ORD-815,INPUT,2025-03,29AAACR2288E1ZK,4.02,0,0.36,0.36,0,0.72,TRUE,TRUE,RECONCILED
GST-0816-OUT,INV-0816,ORD-816,OUTPUT,2025-03,29ABCDE0816F1Z5,647.92,0,58.31,58.32,0,116.63,FALSE,,FILED
GST-0816-IN,INV-0816,ORD-816,INPUT,2025-03,29AAACR2288E1ZK,14.53,0,1.31,1.31,0,2.62,TRUE,TRUE,RECONCILED
GST-0817-OUT,INV-0817,ORD-817,OUTPUT,2025-03,29ABCDE0817F1Z5,253.39,45.61,0,0,0,45.61,FALSE,,FILED
GST-0817-IN,INV-0817,ORD-817,INPUT,2025-03,29AAACR2288E1ZK,12.0,0,1.08,1.08,0,2.16,TRUE,TRUE,RECONCILED
GST-0818-OUT,INV-0818,ORD-818,OUTPUT,2025-03,29ABCDE0818F1Z5,4936.08,0,444.25,444.25,0,888.5,FALSE,,FILED
GST-0818-IN,INV-0818,ORD-818,INPUT,2025-03,29AAACR2288E1ZK,116.49,0,10.48,10.49,0,20.97,TRUE,TRUE,RECONCILED
GST-0819-OUT,INV-0819,ORD-819,OUTPUT,2025-03,29ABCDE0819F1Z5,3925.3,706.55,0,0,0,706.55,FALSE,,FILED
GST-0819-IN,INV-0819,ORD-819,INPUT,2025-03,29AAACR2288E1ZK,92.64,0,8.34,8.34,0,16.68,TRUE,TRUE,RECONCILED
GST-0820-OUT,INV-0820,ORD-820,OUTPUT,2025-03,29ABCDE0820F1Z5,1598.68,0,143.88,143.88,0,287.76,FALSE,,FILED
GST-0820-IN,INV-0820,ORD-820,INPUT,2025-03,29AAACR2288E1ZK,22.64,0,2.04,2.04,0,4.08,TRUE,TRUE,RECONCILED
GST-0821-OUT,INV-0821,ORD-821,OUTPUT,2025-03,29ABCDE0821F1Z5,253.39,45.61,0,0,0,45.61,FALSE,,FILED
GST-0821-IN,INV-0821,ORD-821,INPUT,2025-03,29AAACR2288E1ZK,5.98,0,0.54,0.54,0,1.08,TRUE,TRUE,RECONCILED
GST-0822-OUT,INV-0822,ORD-822,OUTPUT,2025-03,29ABCDE0822F1Z5,736.69,0,66.31,66.3,0,132.61,FALSE,,FILED
GST-0822-IN,INV-0822,ORD-822,INPUT,2025-03,29AAACR2288E1ZK,17.39,0,1.56,1.57,0,3.13,TRUE,TRUE,RECONCILED
GST-0823-OUT,INV-0823,ORD-823,OUTPUT,2025-03,29ABCDE0823F1Z5,362.59,65.27,0,0,0,65.27,FALSE,,FILED
GST-0823-IN,INV-0823,ORD-823,INPUT,2025-03,29AAACR2288E1ZK,8.56,0,0.77,0.77,0,1.54,TRUE,TRUE,RECONCILED
GST-0824-OUT,INV-0824,ORD-824,OUTPUT,2025-03,29ABCDE0824F1Z5,1663.85,299.49,0,0,0,299.49,FALSE,,FILED
GST-0824-IN,INV-0824,ORD-824,INPUT,2025-03,29AAACR2288E1ZK,7.85,0,0.7,0.71,0,1.41,TRUE,TRUE,RECONCILED
GST-0825-OUT,INV-0825,ORD-825,OUTPUT,2025-03,29ABCDE0825F1Z5,38135.59,6864.41,0,0,0,6864.41,FALSE,,FILED
GST-0825-IN,INV-0825,ORD-825,INPUT,2025-03,29AAACR2288E1ZK,1057.5,0,95.17,95.18,0,190.35,TRUE,TRUE,RECONCILED
GST-0827-OUT,INV-0827,ORD-827,OUTPUT,2025-03,29ABCDE0827F1Z5,2545.99,458.28,0,0,0,458.28,FALSE,,FILED
GST-0827-IN,INV-0827,ORD-827,INPUT,2025-03,29AAACR2288E1ZK,60.09,0,5.41,5.41,0,10.82,TRUE,TRUE,RECONCILED
GST-0828-OUT,INV-0828,ORD-828,OUTPUT,2025-03,29ABCDE0828F1Z5,1413.87,0,127.25,127.25,0,254.5,FALSE,,FILED
GST-0828-IN,INV-0828,ORD-828,INPUT,2025-03,29AAACR2288E1ZK,6.67,0,0.6,0.6,0,1.2,TRUE,TRUE,RECONCILED
GST-0829-OUT,INV-0829,ORD-829,OUTPUT,2025-03,29ABCDE0829F1Z5,484.82,0,43.63,43.64,0,87.27,FALSE,,FILED
GST-0829-IN,INV-0829,ORD-829,INPUT,2025-03,29AAACR2288E1ZK,2.29,0,0.2,0.21,0,0.41,TRUE,TRUE,RECONCILED
GST-0830-OUT,INV-0830,ORD-830,OUTPUT,2025-03,29ABCDE0830F1Z5,1424.18,256.35,0,0,0,256.35,FALSE,,FILED
GST-0830-IN,INV-0830,ORD-830,INPUT,2025-03,29AAACR2288E1ZK,33.61,0,3.02,3.03,0,6.05,TRUE,TRUE,RECONCILED
GST-0831-OUT,INV-0831,ORD-831,OUTPUT,2025-03,29ABCDE0831F1Z5,1050.69,189.13,0,0,0,189.13,FALSE,,FILED
GST-0831-IN,INV-0831,ORD-831,INPUT,2025-03,29AAACR2288E1ZK,24.8,0,2.23,2.23,0,4.46,TRUE,TRUE,RECONCILED
GST-0832-OUT,INV-0832,ORD-832,OUTPUT,2025-03,29ABCDE0832F1Z5,1095.08,0,98.56,98.55,0,197.11,FALSE,,FILED
GST-0832-IN,INV-0832,ORD-832,INPUT,2025-03,29AAACR2288E1ZK,25.84,0,2.33,2.32,0,4.65,TRUE,TRUE,RECONCILED
GST-0833-OUT,INV-0833,ORD-833,OUTPUT,2025-03,29ABCDE0833F1Z5,741.08,133.4,0,0,0,133.4,FALSE,,FILED
GST-0833-IN,INV-0833,ORD-833,INPUT,2025-03,29AAACR2288E1ZK,17.49,0,1.57,1.58,0,3.15,TRUE,TRUE,RECONCILED
GST-0834-OUT,INV-0834,ORD-834,OUTPUT,2025-03,29ABCDE0834F1Z5,2584.86,0,232.64,232.64,0,465.28,FALSE,,FILED
GST-0834-IN,INV-0834,ORD-834,INPUT,2025-03,29AAACR2288E1ZK,12.2,0,1.1,1.1,0,2.2,TRUE,TRUE,RECONCILED
